variant,query_id,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,candidate_count
sirius_formula_only_component,79,1.0,True,True,True,1.0,2001
sirius_formula_only_component,8,1.0,True,True,True,1.0,1910
sirius_formula_only_component,80,1.0,True,True,True,1.0,2001
sirius_formula_only_component,81,1.0,True,True,True,1.0,276
sirius_formula_only_component,82,1.0,True,True,True,1.0,2001
sirius_formula_only_component,83,1.0,True,True,True,1.0,2001
sirius_formula_only_component,84,1.0,True,True,True,1.0,2001
sirius_formula_only_component,85,1.0,True,True,True,1.0,2001
sirius_formula_only_component,86,1.0,True,True,True,1.0,2001
sirius_formula_only_component,87,1.0,True,True,True,1.0,2001
sirius_formula_only_component,88,16.0,False,False,False,0.0625,2001
sirius_formula_only_component,89,1.0,True,True,True,1.0,2001
sirius_formula_only_component,9,1.0,True,True,True,1.0,2001
sirius_formula_only_component,90,1.0,True,True,True,1.0,1959
sirius_formula_only_component,91,1.0,True,True,True,1.0,2001
sirius_formula_only_component,92,1.0,True,True,True,1.0,1729
sirius_formula_only_component,93,1.0,True,True,True,1.0,2001
sirius_formula_only_component,94,13.0,False,False,False,0.07692307692307693,347
sirius_formula_only_component,95,1.0,True,True,True,1.0,1876
sirius_formula_only_component,96,1.0,True,True,True,1.0,2001
sirius_formula_only_component,97,1.0,True,True,True,1.0,2001
sirius_formula_only_component,98,1844.0,False,False,False,0.0005422993492407809,2001
sirius_formula_only_component,99,1.0,True,True,True,1.0,2001
precursor_mass_only_component,0,53.0,False,False,False,0.018867924528301886,1241
precursor_mass_only_component,1,32.0,False,False,False,0.03125,2001
precursor_mass_only_component,10,74.0,False,False,False,0.013513513513513514,2000
precursor_mass_only_component,100,1.0,True,True,True,1.0,2001
precursor_mass_only_component,101,1.0,True,True,True,1.0,2001
precursor_mass_only_component,102,238.0,False,False,False,0.004201680672268907,2001
precursor_mass_only_component,103,15.0,False,False,False,0.06666666666666667,678
precursor_mass_only_component,104,14.0,False,False,False,0.07142857142857142,2001
precursor_mass_only_component,105,4.0,False,True,True,0.25,2001
precursor_mass_only_component,106,21.0,False,False,False,0.047619047619047616,2000
precursor_mass_only_component,107,3.0,False,True,True,0.3333333333333333,2001
precursor_mass_only_component,108,1.0,True,True,True,1.0,2000
precursor_mass_only_component,109,63.0,False,False,False,0.015873015873015872,2000
precursor_mass_only_component,11,340.0,False,False,False,0.0029411764705882353,2001
precursor_mass_only_component,110,35.0,False,False,False,0.02857142857142857,824
precursor_mass_only_component,111,1.0,True,True,True,1.0,2001
precursor_mass_only_component,112,9.0,False,False,True,0.1111111111111111,2001
precursor_mass_only_component,113,1.0,True,True,True,1.0,2001
precursor_mass_only_component,114,28.0,False,False,False,0.03571428571428571,689
precursor_mass_only_component,115,2.0,False,True,True,0.5,1876
precursor_mass_only_component,116,1.0,True,True,True,1.0,2001
precursor_mass_only_component,117,72.0,False,False,False,0.013888888888888888,2001
precursor_mass_only_component,118,1.0,True,True,True,1.0,2001
precursor_mass_only_component,119,54.0,False,False,False,0.018518518518518517,2001
precursor_mass_only_component,12,1.0,True,True,True,1.0,2001
precursor_mass_only_component,120,1.0,True,True,True,1.0,2001
precursor_mass_only_component,121,3.0,False,True,True,0.3333333333333333,2001
precursor_mass_only_component,122,7.0,False,False,True,0.14285714285714285,2001
precursor_mass_only_component,123,17.0,False,False,False,0.058823529411764705,2001
precursor_mass_only_component,124,621.0,False,False,False,0.001610305958132045,2001
precursor_mass_only_component,125,2.0,False,True,True,0.5,2001
precursor_mass_only_component,126,15.0,False,False,False,0.06666666666666667,2001
precursor_mass_only_component,127,9.0,False,False,True,0.1111111111111111,1657
precursor_mass_only_component,128,6.0,False,False,True,0.16666666666666666,2001
precursor_mass_only_component,129,3.0,False,True,True,0.3333333333333333,2001
precursor_mass_only_component,13,65.0,False,False,False,0.015384615384615385,548
precursor_mass_only_component,130,11.0,False,False,False,0.09090909090909091,2001
precursor_mass_only_component,131,2.0,False,True,True,0.5,2001
precursor_mass_only_component,132,1.0,True,True,True,1.0,2001
precursor_mass_only_component,133,1.0,True,True,True,1.0,2001
precursor_mass_only_component,134,69.0,False,False,False,0.014492753623188406,2001
precursor_mass_only_component,135,1.0,True,True,True,1.0,2001
precursor_mass_only_component,136,1.0,True,True,True,1.0,2001
precursor_mass_only_component,137,23.0,False,False,False,0.043478260869565216,2001
precursor_mass_only_component,138,18.0,False,False,False,0.05555555555555555,2001
precursor_mass_only_component,139,7.0,False,False,True,0.14285714285714285,316
precursor_mass_only_component,14,214.0,False,False,False,0.004672897196261682,2001
precursor_mass_only_component,140,4.0,False,True,True,0.25,2001
precursor_mass_only_component,141,61.0,False,False,False,0.01639344262295082,2001
precursor_mass_only_component,142,1.0,True,True,True,1.0,2001
precursor_mass_only_component,143,7.0,False,False,True,0.14285714285714285,2001
precursor_mass_only_component,144,2.0,False,True,True,0.5,2001
precursor_mass_only_component,145,7.0,False,False,True,0.14285714285714285,316
precursor_mass_only_component,146,200.0,False,False,False,0.005,1277
precursor_mass_only_component,147,8.0,False,False,True,0.125,2001
precursor_mass_only_component,148,1.0,True,True,True,1.0,2001
precursor_mass_only_component,149,41.0,False,False,False,0.024390243902439025,2001
precursor_mass_only_component,15,393.0,False,False,False,0.002544529262086514,2001
precursor_mass_only_component,150,159.0,False,False,False,0.006289308176100629,2001
precursor_mass_only_component,151,1.0,True,True,True,1.0,1793
precursor_mass_only_component,152,1.0,True,True,True,1.0,2001
precursor_mass_only_component,153,58.0,False,False,False,0.017241379310344827,2001
precursor_mass_only_component,154,6.0,False,False,True,0.16666666666666666,2001
precursor_mass_only_component,155,81.0,False,False,False,0.012345679012345678,2001
precursor_mass_only_component,156,1.0,True,True,True,1.0,2001
precursor_mass_only_component,157,1.0,True,True,True,1.0,2001
precursor_mass_only_component,158,99.0,False,False,False,0.010101010101010102,2001
precursor_mass_only_component,159,1.0,True,True,True,1.0,2001
precursor_mass_only_component,16,1.0,True,True,True,1.0,103
precursor_mass_only_component,160,16.0,False,False,False,0.0625,658
precursor_mass_only_component,161,13.0,False,False,False,0.07692307692307693,2001
precursor_mass_only_component,162,127.0,False,False,False,0.007874015748031496,529
precursor_mass_only_component,163,28.0,False,False,False,0.03571428571428571,361
precursor_mass_only_component,164,1.0,True,True,True,1.0,2000
precursor_mass_only_component,165,26.0,False,False,False,0.038461538461538464,316
precursor_mass_only_component,166,5.0,False,True,True,0.2,2001
precursor_mass_only_component,167,1.0,True,True,True,1.0,2001
precursor_mass_only_component,168,1.0,True,True,True,1.0,2001
precursor_mass_only_component,169,58.0,False,False,False,0.017241379310344827,2001
precursor_mass_only_component,17,1.0,True,True,True,1.0,2001
precursor_mass_only_component,170,3.0,False,True,True,0.3333333333333333,2001
precursor_mass_only_component,171,295.0,False,False,False,0.003389830508474576,1728
precursor_mass_only_component,172,1.0,True,True,True,1.0,1959
precursor_mass_only_component,173,224.0,False,False,False,0.004464285714285714,2001
precursor_mass_only_component,174,22.0,False,False,False,0.045454545454545456,388
precursor_mass_only_component,175,74.0,False,False,False,0.013513513513513514,2001
precursor_mass_only_component,176,168.0,False,False,False,0.005952380952380952,2001
precursor_mass_only_component,177,24.0,False,False,False,0.041666666666666664,336
precursor_mass_only_component,178,738.0,False,False,False,0.0013550135501355014,2001
precursor_mass_only_component,179,30.0,False,False,False,0.03333333333333333,2001
precursor_mass_only_component,18,1.0,True,True,True,1.0,2001
precursor_mass_only_component,180,258.0,False,False,False,0.003875968992248062,2000
precursor_mass_only_component,181,1.0,True,True,True,1.0,2001
precursor_mass_only_component,182,30.0,False,False,False,0.03333333333333333,826
precursor_mass_only_component,183,1.0,True,True,True,1.0,2001
precursor_mass_only_component,184,6.0,False,False,True,0.16666666666666666,219
precursor_mass_only_component,185,1.0,True,True,True,1.0,2001
precursor_mass_only_component,186,7.0,False,False,True,0.14285714285714285,2001
precursor_mass_only_component,187,13.0,False,False,False,0.07692307692307693,2001
precursor_mass_only_component,188,248.0,False,False,False,0.004032258064516129,2001
precursor_mass_only_component,189,329.0,False,False,False,0.00303951367781155,2001
precursor_mass_only_component,19,9.0,False,False,True,0.1111111111111111,2001
precursor_mass_only_component,190,4.0,False,True,True,0.25,2001
precursor_mass_only_component,191,2.0,False,True,True,0.5,1876
precursor_mass_only_component,192,183.0,False,False,False,0.00546448087431694,735
precursor_mass_only_component,193,305.0,False,False,False,0.003278688524590164,2001
precursor_mass_only_component,194,859.0,False,False,False,0.0011641443538998836,2001
precursor_mass_only_component,195,252.0,False,False,False,0.003968253968253968,1274
precursor_mass_only_component,196,275.0,False,False,False,0.0036363636363636364,2001
precursor_mass_only_component,197,1202.0,False,False,False,0.0008319467554076539,1202
precursor_mass_only_component,198,1182.0,False,False,False,0.0008460236886632825,2001
precursor_mass_only_component,199,393.0,False,False,False,0.002544529262086514,2001
precursor_mass_only_component,2,211.0,False,False,False,0.004739336492890996,2001
precursor_mass_only_component,20,12.0,False,False,False,0.08333333333333333,405
precursor_mass_only_component,200,392.0,False,False,False,0.002551020408163265,510
precursor_mass_only_component,201,968.0,False,False,False,0.0010330578512396695,2001
precursor_mass_only_component,202,284.0,False,False,False,0.0035211267605633804,2001
precursor_mass_only_component,203,1.0,True,True,True,1.0,2001
precursor_mass_only_component,204,454.0,False,False,False,0.0022026431718061676,2001
precursor_mass_only_component,205,1430.0,False,False,False,0.0006993006993006993,2001
precursor_mass_only_component,206,1.0,True,True,True,1.0,2001
precursor_mass_only_component,207,907.0,False,False,False,0.0011025358324145535,2000
precursor_mass_only_component,208,1.0,True,True,True,1.0,2001
precursor_mass_only_component,209,9.0,False,False,True,0.1111111111111111,2001
precursor_mass_only_component,21,316.0,False,False,False,0.0031645569620253164,2001
precursor_mass_only_component,210,1942.0,False,False,False,0.0005149330587023687,2001
precursor_mass_only_component,211,1938.0,False,False,False,0.0005159958720330237,2001
precursor_mass_only_component,212,1984.0,False,False,False,0.0005040322580645161,2001
precursor_mass_only_component,213,365.0,False,False,False,0.0027397260273972603,2001
precursor_mass_only_component,214,672.0,False,False,False,0.001488095238095238,1846
precursor_mass_only_component,215,543.0,False,False,False,0.001841620626151013,2001
precursor_mass_only_component,216,640.0,False,False,False,0.0015625,2001
precursor_mass_only_component,217,205.0,False,False,False,0.004878048780487805,2001
precursor_mass_only_component,218,936.0,False,False,False,0.0010683760683760685,2001
precursor_mass_only_component,219,1137.0,False,False,False,0.0008795074758135445,2001
precursor_mass_only_component,22,1598.0,False,False,False,0.0006257822277847309,2001
precursor_mass_only_component,220,1.0,True,True,True,1.0,2001
precursor_mass_only_component,221,398.0,False,False,False,0.002512562814070352,2001
precursor_mass_only_component,222,349.0,False,False,False,0.0028653295128939827,2001
precursor_mass_only_component,223,479.0,False,False,False,0.0020876826722338203,2001
precursor_mass_only_component,224,205.0,False,False,False,0.004878048780487805,2001
precursor_mass_only_component,225,316.0,False,False,False,0.0031645569620253164,2000
precursor_mass_only_component,226,1256.0,False,False,False,0.0007961783439490446,2001
precursor_mass_only_component,227,735.0,False,False,False,0.0013605442176870747,1329
precursor_mass_only_component,228,1.0,True,True,True,1.0,2001
precursor_mass_only_component,23,1916.0,False,False,False,0.0005219206680584551,2001
precursor_mass_only_component,24,321.0,False,False,False,0.003115264797507788,1996
precursor_mass_only_component,25,1.0,True,True,True,1.0,2001
precursor_mass_only_component,26,67.0,False,False,False,0.014925373134328358,2001
precursor_mass_only_component,27,208.0,False,False,False,0.004807692307692308,2001
precursor_mass_only_component,28,12.0,False,False,False,0.08333333333333333,2001
precursor_mass_only_component,29,355.0,False,False,False,0.0028169014084507044,2001
precursor_mass_only_component,3,675.0,False,False,False,0.0014814814814814814,2001
precursor_mass_only_component,30,1.0,True,True,True,1.0,2001
precursor_mass_only_component,31,2.0,False,True,True,0.5,2001
precursor_mass_only_component,32,387.0,False,False,False,0.002583979328165375,2001
precursor_mass_only_component,33,13.0,False,False,False,0.07692307692307693,2001
precursor_mass_only_component,34,1.0,True,True,True,1.0,457
precursor_mass_only_component,35,28.0,False,False,False,0.03571428571428571,233
precursor_mass_only_component,36,155.0,False,False,False,0.0064516129032258064,2001
precursor_mass_only_component,37,8.0,False,False,True,0.125,2001
precursor_mass_only_component,38,1.0,True,True,True,1.0,2001
precursor_mass_only_component,39,1.0,True,True,True,1.0,859
precursor_mass_only_component,4,188.0,False,False,False,0.005319148936170213,2001
precursor_mass_only_component,40,104.0,False,False,False,0.009615384615384616,2001
precursor_mass_only_component,41,46.0,False,False,False,0.021739130434782608,2001
precursor_mass_only_component,42,6.0,False,False,True,0.16666666666666666,2001
precursor_mass_only_component,43,7.0,False,False,True,0.14285714285714285,2001
precursor_mass_only_component,44,953.0,False,False,False,0.001049317943336831,1508
precursor_mass_only_component,45,1.0,True,True,True,1.0,2001
precursor_mass_only_component,46,1.0,True,True,True,1.0,959
precursor_mass_only_component,47,46.0,False,False,False,0.021739130434782608,1798
precursor_mass_only_component,48,16.0,False,False,False,0.0625,2001
precursor_mass_only_component,49,4.0,False,True,True,0.25,729
precursor_mass_only_component,5,345.0,False,False,False,0.002898550724637681,1074
precursor_mass_only_component,50,1.0,True,True,True,1.0,1506
precursor_mass_only_component,51,47.0,False,False,False,0.02127659574468085,558
precursor_mass_only_component,52,322.0,False,False,False,0.003105590062111801,2001
precursor_mass_only_component,53,1.0,True,True,True,1.0,1206
precursor_mass_only_component,54,1.0,True,True,True,1.0,2001
precursor_mass_only_component,55,2.0,False,True,True,0.5,2001
precursor_mass_only_component,56,1.0,True,True,True,1.0,2001
precursor_mass_only_component,57,1.0,True,True,True,1.0,2001
precursor_mass_only_component,58,1.0,True,True,True,1.0,2001
precursor_mass_only_component,59,1.0,True,True,True,1.0,2001
precursor_mass_only_component,6,1.0,True,True,True,1.0,1524
precursor_mass_only_component,60,2.0,False,True,True,0.5,2001
precursor_mass_only_component,61,23.0,False,False,False,0.043478260869565216,2001
precursor_mass_only_component,62,363.0,False,False,False,0.0027548209366391185,2001
precursor_mass_only_component,63,5.0,False,True,True,0.2,1999
precursor_mass_only_component,64,69.0,False,False,False,0.014492753623188406,817
precursor_mass_only_component,65,2.0,False,True,True,0.5,2001
precursor_mass_only_component,66,202.0,False,False,False,0.0049504950495049506,2001
precursor_mass_only_component,67,96.0,False,False,False,0.010416666666666666,2001
precursor_mass_only_component,68,1.0,True,True,True,1.0,1511
precursor_mass_only_component,69,2.0,False,True,True,0.5,2001
precursor_mass_only_component,7,5.0,False,True,True,0.2,2001
precursor_mass_only_component,70,5.0,False,True,True,0.2,2001
precursor_mass_only_component,71,1.0,True,True,True,1.0,2001
precursor_mass_only_component,72,18.0,False,False,False,0.05555555555555555,2001
precursor_mass_only_component,73,1.0,True,True,True,1.0,2001
precursor_mass_only_component,74,1.0,True,True,True,1.0,2001
precursor_mass_only_component,75,76.0,False,False,False,0.013157894736842105,2000
precursor_mass_only_component,76,1917.0,False,False,False,0.0005216484089723526,2001
precursor_mass_only_component,77,1.0,True,True,True,1.0,2001
precursor_mass_only_component,78,1.0,True,True,True,1.0,787
precursor_mass_only_component,79,7.0,False,False,True,0.14285714285714285,2001
precursor_mass_only_component,8,333.0,False,False,False,0.003003003003003003,1910
precursor_mass_only_component,80,9.0,False,False,True,0.1111111111111111,2001
precursor_mass_only_component,81,36.0,False,False,False,0.027777777777777776,276
precursor_mass_only_component,82,1.0,True,True,True,1.0,2001
precursor_mass_only_component,83,1.0,True,True,True,1.0,2001
precursor_mass_only_component,84,2.0,False,True,True,0.5,2001
precursor_mass_only_component,85,1.0,True,True,True,1.0,2001
precursor_mass_only_component,86,1.0,True,True,True,1.0,2001
precursor_mass_only_component,87,1.0,True,True,True,1.0,2001
precursor_mass_only_component,88,236.0,False,False,False,0.00423728813559322,2001
precursor_mass_only_component,89,1.0,True,True,True,1.0,2001
precursor_mass_only_component,9,73.0,False,False,False,0.0136986301369863,2001
precursor_mass_only_component,90,1.0,True,True,True,1.0,1959
precursor_mass_only_component,91,2.0,False,True,True,0.5,2001
precursor_mass_only_component,92,63.0,False,False,False,0.015873015873015872,1729
precursor_mass_only_component,93,108.0,False,False,False,0.009259259259259259,2001
precursor_mass_only_component,94,1.0,True,True,True,1.0,347
precursor_mass_only_component,95,86.0,False,False,False,0.011627906976744186,1876
precursor_mass_only_component,96,16.0,False,False,False,0.0625,2001
precursor_mass_only_component,97,220.0,False,False,False,0.004545454545454545,2001
precursor_mass_only_component,98,1847.0,False,False,False,0.0005414185165132648,2001
precursor_mass_only_component,99,21.0,False,False,False,0.047619047619047616,2001
fragment_formula_only_component,0,334.0,False,False,False,0.0029940119760479044,1241
fragment_formula_only_component,1,1.0,True,True,True,1.0,2001
fragment_formula_only_component,10,1.0,True,True,True,1.0,2000
fragment_formula_only_component,100,1.0,True,True,True,1.0,2001
fragment_formula_only_component,101,1.0,True,True,True,1.0,2001
fragment_formula_only_component,102,1.0,True,True,True,1.0,2001
fragment_formula_only_component,103,1.0,True,True,True,1.0,678
fragment_formula_only_component,104,136.0,False,False,False,0.007352941176470588,2001
fragment_formula_only_component,105,23.0,False,False,False,0.043478260869565216,2001
fragment_formula_only_component,106,1.0,True,True,True,1.0,2000
fragment_formula_only_component,107,6.0,False,False,True,0.16666666666666666,2001
fragment_formula_only_component,108,1.0,True,True,True,1.0,2000
fragment_formula_only_component,109,944.0,False,False,False,0.001059322033898305,2000
fragment_formula_only_component,11,92.0,False,False,False,0.010869565217391304,2001
fragment_formula_only_component,110,1.0,True,True,True,1.0,824
fragment_formula_only_component,111,1.0,True,True,True,1.0,2001
fragment_formula_only_component,112,14.0,False,False,False,0.07142857142857142,2001
fragment_formula_only_component,113,3.0,False,True,True,0.3333333333333333,2001
fragment_formula_only_component,114,1.0,True,True,True,1.0,689
fragment_formula_only_component,115,11.0,False,False,False,0.09090909090909091,1876
fragment_formula_only_component,116,339.0,False,False,False,0.0029498525073746312,2001
fragment_formula_only_component,117,1.0,True,True,True,1.0,2001
fragment_formula_only_component,118,1.0,True,True,True,1.0,2001
fragment_formula_only_component,119,1.0,True,True,True,1.0,2001
fragment_formula_only_component,12,1.0,True,True,True,1.0,2001
fragment_formula_only_component,120,1.0,True,True,True,1.0,2001
fragment_formula_only_component,121,4.0,False,True,True,0.25,2001
fragment_formula_only_component,122,228.0,False,False,False,0.0043859649122807015,2001
fragment_formula_only_component,123,31.0,False,False,False,0.03225806451612903,2001
fragment_formula_only_component,124,1.0,True,True,True,1.0,2001
fragment_formula_only_component,125,1.0,True,True,True,1.0,2001
fragment_formula_only_component,126,1.0,True,True,True,1.0,2001
fragment_formula_only_component,127,76.0,False,False,False,0.013157894736842105,1657
fragment_formula_only_component,128,246.0,False,False,False,0.0040650406504065045,2001
fragment_formula_only_component,129,1.0,True,True,True,1.0,2001
fragment_formula_only_component,13,1.0,True,True,True,1.0,548
fragment_formula_only_component,130,1.0,True,True,True,1.0,2001
fragment_formula_only_component,131,1.0,True,True,True,1.0,2001
fragment_formula_only_component,132,31.0,False,False,False,0.03225806451612903,2001
fragment_formula_only_component,133,10.0,False,False,True,0.1,2001
fragment_formula_only_component,134,572.0,False,False,False,0.0017482517482517483,2001
fragment_formula_only_component,135,1.0,True,True,True,1.0,2001
fragment_formula_only_component,136,1.0,True,True,True,1.0,2001
fragment_formula_only_component,137,400.0,False,False,False,0.0025,2001
fragment_formula_only_component,138,1.0,True,True,True,1.0,2001
fragment_formula_only_component,139,1.0,True,True,True,1.0,316
fragment_formula_only_component,14,1.0,True,True,True,1.0,2001
fragment_formula_only_component,140,2.0,False,True,True,0.5,2001
fragment_formula_only_component,141,1.0,True,True,True,1.0,2001
fragment_formula_only_component,142,7.0,False,False,True,0.14285714285714285,2001
fragment_formula_only_component,143,1.0,True,True,True,1.0,2001
fragment_formula_only_component,144,2.0,False,True,True,0.5,2001
fragment_formula_only_component,145,40.0,False,False,False,0.025,316
fragment_formula_only_component,146,1.0,True,True,True,1.0,1277
fragment_formula_only_component,147,1.0,True,True,True,1.0,2001
fragment_formula_only_component,148,1.0,True,True,True,1.0,2001
fragment_formula_only_component,149,1.0,True,True,True,1.0,2001
fragment_formula_only_component,15,133.0,False,False,False,0.007518796992481203,2001
fragment_formula_only_component,150,1.0,True,True,True,1.0,2001
fragment_formula_only_component,151,1.0,True,True,True,1.0,1793
fragment_formula_only_component,152,1.0,True,True,True,1.0,2001
fragment_formula_only_component,153,729.0,False,False,False,0.0013717421124828531,2001
fragment_formula_only_component,154,1.0,True,True,True,1.0,2001
fragment_formula_only_component,155,1.0,True,True,True,1.0,2001
fragment_formula_only_component,156,5.0,False,True,True,0.2,2001
fragment_formula_only_component,157,1.0,True,True,True,1.0,2001
fragment_formula_only_component,158,204.0,False,False,False,0.004901960784313725,2001
fragment_formula_only_component,159,1.0,True,True,True,1.0,2001
fragment_formula_only_component,16,1.0,True,True,True,1.0,103
fragment_formula_only_component,160,1.0,True,True,True,1.0,658
fragment_formula_only_component,161,1.0,True,True,True,1.0,2001
fragment_formula_only_component,162,1.0,True,True,True,1.0,529
fragment_formula_only_component,163,10.0,False,False,True,0.1,361
fragment_formula_only_component,164,1.0,True,True,True,1.0,2000
fragment_formula_only_component,165,1.0,True,True,True,1.0,316
fragment_formula_only_component,166,1.0,True,True,True,1.0,2001
fragment_formula_only_component,167,1.0,True,True,True,1.0,2001
fragment_formula_only_component,168,1.0,True,True,True,1.0,2001
fragment_formula_only_component,169,1.0,True,True,True,1.0,2001
fragment_formula_only_component,17,2.0,False,True,True,0.5,2001
fragment_formula_only_component,170,1.0,True,True,True,1.0,2001
fragment_formula_only_component,171,1.0,True,True,True,1.0,1728
fragment_formula_only_component,172,2.0,False,True,True,0.5,1959
fragment_formula_only_component,173,313.0,False,False,False,0.003194888178913738,2001
fragment_formula_only_component,174,1.0,True,True,True,1.0,388
fragment_formula_only_component,175,1.0,True,True,True,1.0,2001
fragment_formula_only_component,176,1.0,True,True,True,1.0,2001
fragment_formula_only_component,177,1.0,True,True,True,1.0,336
fragment_formula_only_component,178,1272.0,False,False,False,0.0007861635220125787,2001
fragment_formula_only_component,179,73.0,False,False,False,0.0136986301369863,2001
fragment_formula_only_component,18,1.0,True,True,True,1.0,2001
fragment_formula_only_component,180,1.0,True,True,True,1.0,2000
fragment_formula_only_component,181,1.0,True,True,True,1.0,2001
fragment_formula_only_component,182,1.0,True,True,True,1.0,826
fragment_formula_only_component,183,5.0,False,True,True,0.2,2001
fragment_formula_only_component,184,1.0,True,True,True,1.0,219
fragment_formula_only_component,185,1.0,True,True,True,1.0,2001
fragment_formula_only_component,186,26.0,False,False,False,0.038461538461538464,2001
fragment_formula_only_component,187,1.0,True,True,True,1.0,2001
fragment_formula_only_component,188,1.0,True,True,True,1.0,2001
fragment_formula_only_component,189,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,19,1.0,True,True,True,1.0,2001
fragment_formula_only_component,190,2.0,False,True,True,0.5,2001
fragment_formula_only_component,191,5.0,False,True,True,0.2,1876
fragment_formula_only_component,192,735.0,False,False,False,0.0013605442176870747,735
fragment_formula_only_component,193,1914.0,False,False,False,0.0005224660397074191,2001
fragment_formula_only_component,194,987.0,False,False,False,0.0010131712259371835,2001
fragment_formula_only_component,195,1274.0,False,False,False,0.0007849293563579278,1274
fragment_formula_only_component,196,2000.0,False,False,False,0.0005,2001
fragment_formula_only_component,197,1202.0,False,False,False,0.0008319467554076539,1202
fragment_formula_only_component,198,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,199,1908.0,False,False,False,0.0005241090146750524,2001
fragment_formula_only_component,2,143.0,False,False,False,0.006993006993006993,2001
fragment_formula_only_component,20,1.0,True,True,True,1.0,405
fragment_formula_only_component,200,510.0,False,False,False,0.00196078431372549,510
fragment_formula_only_component,201,1536.0,False,False,False,0.0006510416666666666,2001
fragment_formula_only_component,202,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,203,15.0,False,False,False,0.06666666666666667,2001
fragment_formula_only_component,204,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,205,1635.0,False,False,False,0.0006116207951070336,2001
fragment_formula_only_component,206,177.0,False,False,False,0.005649717514124294,2001
fragment_formula_only_component,207,912.0,False,False,False,0.0010964912280701754,2000
fragment_formula_only_component,208,1.0,True,True,True,1.0,2001
fragment_formula_only_component,209,165.0,False,False,False,0.006060606060606061,2001
fragment_formula_only_component,21,1505.0,False,False,False,0.000664451827242525,2001
fragment_formula_only_component,210,1985.0,False,False,False,0.0005037783375314861,2001
fragment_formula_only_component,211,1947.0,False,False,False,0.0005136106831022085,2001
fragment_formula_only_component,212,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,213,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,214,1446.0,False,False,False,0.0006915629322268327,1846
fragment_formula_only_component,215,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,216,1592.0,False,False,False,0.000628140703517588,2001
fragment_formula_only_component,217,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,218,2000.0,False,False,False,0.0005,2001
fragment_formula_only_component,219,1967.0,False,False,False,0.0005083884087442806,2001
fragment_formula_only_component,22,1610.0,False,False,False,0.0006211180124223603,2001
fragment_formula_only_component,220,1.0,True,True,True,1.0,2001
fragment_formula_only_component,221,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,222,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,223,2001.0,False,False,False,0.0004997501249375312,2001
fragment_formula_only_component,224,1282.0,False,False,False,0.00078003120124805,2001
fragment_formula_only_component,225,1911.0,False,False,False,0.0005232862375719519,2000
fragment_formula_only_component,226,1367.0,False,False,False,0.000731528895391368,2001
fragment_formula_only_component,227,1329.0,False,False,False,0.0007524454477050414,1329
fragment_formula_only_component,228,1.0,True,True,True,1.0,2001
fragment_formula_only_component,23,1920.0,False,False,False,0.0005208333333333333,2001
fragment_formula_only_component,24,1462.0,False,False,False,0.0006839945280437756,1996
fragment_formula_only_component,25,1.0,True,True,True,1.0,2001
fragment_formula_only_component,26,1.0,True,True,True,1.0,2001
fragment_formula_only_component,27,1.0,True,True,True,1.0,2001
fragment_formula_only_component,28,1.0,True,True,True,1.0,2001
fragment_formula_only_component,29,1.0,True,True,True,1.0,2001
fragment_formula_only_component,3,1249.0,False,False,False,0.0008006405124099279,2001
fragment_formula_only_component,30,1.0,True,True,True,1.0,2001
fragment_formula_only_component,31,1.0,True,True,True,1.0,2001
fragment_formula_only_component,32,1.0,True,True,True,1.0,2001
fragment_formula_only_component,33,1.0,True,True,True,1.0,2001
fragment_formula_only_component,34,1.0,True,True,True,1.0,457
fragment_formula_only_component,35,4.0,False,True,True,0.25,233
fragment_formula_only_component,36,1.0,True,True,True,1.0,2001
fragment_formula_only_component,37,1.0,True,True,True,1.0,2001
fragment_formula_only_component,38,3.0,False,True,True,0.3333333333333333,2001
fragment_formula_only_component,39,1.0,True,True,True,1.0,859
fragment_formula_only_component,4,1.0,True,True,True,1.0,2001
fragment_formula_only_component,40,143.0,False,False,False,0.006993006993006993,2001
fragment_formula_only_component,41,1.0,True,True,True,1.0,2001
fragment_formula_only_component,42,1.0,True,True,True,1.0,2001
fragment_formula_only_component,43,5.0,False,True,True,0.2,2001
fragment_formula_only_component,44,1.0,True,True,True,1.0,1508
fragment_formula_only_component,45,1.0,True,True,True,1.0,2001
fragment_formula_only_component,46,159.0,False,False,False,0.006289308176100629,959
fragment_formula_only_component,47,1.0,True,True,True,1.0,1798
fragment_formula_only_component,48,26.0,False,False,False,0.038461538461538464,2001
fragment_formula_only_component,49,1.0,True,True,True,1.0,729
fragment_formula_only_component,5,350.0,False,False,False,0.002857142857142857,1074
fragment_formula_only_component,50,1.0,True,True,True,1.0,1506
